# internal/external scatter fraction (axial) for segment 14
39.701576 87.742912 
38.712589 93.321182 
37.132439 85.166893 
37.337227 88.763054 
39.342400 84.985275 
37.785694 83.662743 
37.979488 86.806808 
37.340816 89.895477 
36.816059 93.197502 
34.616497 90.821411 
34.317890 92.362167 
34.344147 91.801666 
35.221081 87.519249 
35.813248 88.272850 
36.404049 87.361366 
37.330666 84.627731 
37.638199 82.710533 
37.710732 83.206581 
37.443703 84.489716 
36.879341 81.891937 
36.586880 82.060997 
35.662563 94.681068 
35.205620 88.155609 
34.764179 90.227112 
34.861294 93.345779 
35.186829 88.017868 
37.163689 90.689079 
38.235527 92.732773 
39.038605 86.315109 
39.321121 85.341568 
41.646439 87.118736 
40.008411 86.283211 
40.392387 83.053375 
42.375172 88.505043 
43.463364 91.536049 
