# internal/external scatter fraction (axial) for segment 4
115.543816 82.899757 
90.595833 95.378204 
70.533920 99.987183 
57.268806 90.258728 
47.716751 91.753349 
41.431438 87.141190 
36.416592 90.360291 
33.108620 88.888741 
30.176174 85.909851 
27.588743 87.353233 
26.525438 84.557961 
25.755898 86.777718 
26.495855 89.713432 
26.802948 91.887619 
27.364407 101.589821 
28.089611 88.402306 
28.344173 92.928017 
29.145327 90.957199 
29.646988 90.851357 
30.637999 91.291679 
31.122868 83.715912 
29.880562 82.532547 
30.345243 85.158394 
31.075855 76.324104 
30.878357 86.776733 
31.296753 84.094398 
33.062752 86.700699 
33.164974 87.881828 
33.385658 97.285500 
33.416367 91.998383 
33.293152 94.069931 
33.876236 92.012955 
33.756271 88.050285 
33.805378 87.253456 
33.668819 88.101395 
32.761906 87.713844 
33.289925 87.868797 
33.408596 86.753746 
34.373970 86.055649 
35.068386 89.128586 
35.221142 90.213219 
35.792927 89.574486 
35.761990 94.559364 
36.449776 90.226929 
36.468056 90.673012 
37.091476 92.013451 
36.999855 84.028854 
35.838528 79.606194 
35.919178 85.052353 
36.785149 84.710243 
36.494442 82.580536 
36.733147 85.100922 
37.965008 86.266876 
38.236675 89.850349 
37.560741 85.932800 
37.239441 89.973824 
36.657890 92.838379 
36.434574 92.119377 
35.771900 87.576721 
35.011837 88.482063 
34.074917 85.492661 
32.935886 85.682770 
32.764263 89.161049 
32.946213 88.036873 
34.004513 87.403824 
34.818447 87.335167 
34.930252 89.951859 
35.900032 92.508354 
36.138741 88.298958 
36.821507 90.581863 
37.034237 89.566254 
37.457081 90.290833 
37.659328 87.134476 
35.962536 84.644592 
35.636482 86.139984 
36.087048 84.167480 
35.611370 86.520920 
35.725136 83.113632 
37.203945 88.121086 
37.182762 87.805717 
36.986519 92.891060 
37.218449 91.086494 
36.610085 90.257141 
37.024731 87.614731 
36.310188 85.015648 
36.316833 88.516144 
35.615494 87.227272 
34.539425 89.221466 
34.438145 84.975754 
34.192814 85.200432 
35.220322 87.464577 
35.848068 90.078423 
35.803799 92.693375 
36.082779 90.252502 
36.068607 91.608414 
36.596043 90.225632 
36.580082 90.133415 
36.943680 94.706512 
37.078072 91.018433 
35.543526 83.385590 
35.504131 85.205742 
36.332306 85.098473 
35.236000 89.267075 
35.756084 82.076248 
37.487461 89.802704 
37.637093 83.914986 
37.203148 92.513191 
37.353977 89.658226 
36.729626 91.797852 
37.056412 91.196594 
36.364426 92.020706 
35.970776 92.631454 
35.629536 88.003960 
34.399857 91.720703 
34.660908 90.442307 
34.399319 90.453415 
35.606293 90.951271 
36.556431 87.900002 
36.552776 91.079628 
36.827236 91.466599 
36.639538 85.445328 
37.660614 92.523163 
37.933449 87.087791 
39.820938 85.868256 
41.023960 85.446594 
