# axial projection en/sss for segment 7
66509.273438 20650.546875 45858.726562
66125.554688 20555.246094 45570.308594
64515.128906 19574.214844 44940.914062
64741.804688 19759.726562 44982.078125
64717.105469 19726.429688 44990.675781
65357.535156 21562.855469 43794.679688
64830.707031 20316.802734 44513.906250
65878.539062 21161.695312 44716.843750
66159.820312 21107.802734 45052.015625
65679.640625 20779.800781 44899.839844
65943.531250 21015.390625 44928.140625
65680.890625 20384.937500 45295.953125
65811.609375 20437.533203 45374.078125
65840.546875 20705.404297 45135.140625
66453.226562 20990.556641 45462.671875
66773.812500 21613.656250 45160.156250
67015.812500 21927.150391 45088.664062
67174.992188 22270.783203 44904.210938
67247.468750 22647.033203 44600.437500
67623.906250 22914.572266 44709.335938
67851.890625 23072.126953 44779.765625
68223.726562 23080.839844 45142.886719
68964.976562 22836.769531 46128.207031
68885.656250 22773.455078 46112.203125
69402.859375 23048.564453 46354.296875
69819.093750 23551.091797 46268.000000
70115.367188 24679.970703 45435.398438
70866.375000 25032.818359 45833.554688
70368.531250 25879.933594 44488.597656
71011.156250 26540.962891 44470.195312
70060.789062 25902.583984 44158.203125
70133.640625 28084.878906 42048.761719
70446.984375 26068.164062 44378.820312
71340.179688 27048.429688 44291.750000
71607.960938 26694.779297 44913.179688
72433.195312 26015.677734 46417.515625
72866.039062 26012.015625 46854.023438
73212.656250 25054.515625 48158.140625
73306.632812 24860.410156 48446.222656
73513.781250 24973.908203 48539.875000
73563.453125 25350.507812 48212.945312
73580.507812 25969.304688 47611.203125
73621.757812 26263.921875 47357.835938
73542.484375 26673.542969 46868.941406
73589.320312 27009.990234 46579.328125
74074.882812 27012.380859 47062.500000
74679.039062 27140.453125 47538.585938
75133.984375 26953.388672 48180.593750
75399.765625 26586.695312 48813.070312
75513.195312 26536.017578 48977.179688
75606.968750 26651.974609 48954.992188
75760.007812 26914.638672 48845.367188
76192.484375 28325.947266 47866.539062
76464.585938 28480.460938 47984.125000
76210.429688 28987.080078 47223.351562
76405.625000 29499.714844 46905.910156
75382.367188 28595.789062 46786.578125
75201.343750 30936.833984 44264.507812
74675.625000 28543.197266 46132.429688
74417.421875 29379.429688 45037.992188
73156.195312 28607.164062 44549.031250
72355.226562 27914.720703 44440.507812
71577.078125 27799.587891 43777.492188
70996.359375 25605.650391 45390.710938
70401.570312 24502.693359 45898.875000
70408.312500 24162.671875 46245.640625
69962.945312 24405.330078 45557.617188
69996.375000 24646.128906 45350.246094
70116.343750 24900.710938 45215.632812
70083.921875 24991.892578 45092.031250
69880.835938 24976.742188 44904.093750
70258.515625 24818.785156 45439.730469
70131.445312 24587.083984 45544.359375
70039.742188 24155.724609 45884.015625
69956.992188 23695.146484 46261.843750
70087.414062 23633.914062 46453.500000
70291.007812 23868.509766 46422.500000
70109.851562 24082.574219 46027.277344
70641.632812 25262.523438 45379.109375
70782.046875 25482.964844 45299.082031
71557.226562 26167.425781 45389.800781
71685.804688 26916.480469 44769.324219
71134.171875 25975.914062 45158.257812
71318.710938 28238.115234 43080.593750
71054.296875 26110.732422 44943.562500
70926.554688 26717.904297 44208.648438
72095.406250 26671.472656 45423.933594
72643.335938 28409.304688 44234.031250
71786.367188 29446.652344 42339.714844
