# axial projection en/sss for segment 0
247.579529 270.130951 -22.551422
2062.670654 2381.102539 -318.431885
4039.540039 4589.602539 -550.062500
4654.527344 4964.410645 -309.883301
4903.930664 5255.431152 -351.500488
5142.533691 5169.382812 -26.849121
5540.954102 5747.692383 -206.738281
6116.977051 6306.156250 -189.179199
6555.848145 6852.839844 -296.991699
6972.792969 7315.485352 -342.692383
7513.963379 7800.658203 -286.694824
8321.710938 8265.395508 56.315430
8847.727539 8711.660156 136.067383
9415.804688 9214.577148 201.227539
9806.842773 9747.136719 59.706055
10315.046875 10255.288086 59.758789
11001.861328 10907.786133 94.075195
12129.608398 11678.472656 451.135742
16636.103516 13166.903320 3469.200195
26685.330078 14086.692383 12598.637695
44667.769531 15401.386719 29266.382812
59754.945312 17502.580078 42252.367188
62143.398438 18481.738281 43661.660156
62917.324219 18412.482422 44504.843750
63861.003906 19145.050781 44715.953125
65676.328125 19073.222656 46603.105469
65659.664062 20684.736328 44974.929688
65173.398438 20858.359375 44315.039062
64000.105469 19650.011719 44350.093750
64038.507812 19255.197266 44783.312500
64070.378906 19205.312500 44865.066406
63421.261719 17819.183594 45602.078125
63682.367188 18006.861328 45675.507812
64013.324219 18267.792969 45745.531250
64391.667969 18744.080078 45647.585938
64707.347656 19159.849609 45547.500000
65225.320312 19499.363281 45725.957031
65559.039062 19876.242188 45682.796875
65775.718750 20167.001953 45608.718750
66620.921875 20346.474609 46274.445312
66770.656250 20764.947266 46005.710938
67194.031250 20913.917969 46280.113281
67362.000000 21340.212891 46021.789062
67876.718750 21729.126953 46147.593750
69288.656250 24145.919922 45142.734375
69934.132812 25259.330078 44674.804688
71213.187500 26919.968750 44293.218750
72904.281250 29593.460938 43310.820312
74547.640625 30334.462891 44213.179688
73845.679688 29293.802734 44551.875000
73505.195312 30216.775391 43288.421875
74322.257812 29510.255859 44812.000000
75356.054688 31370.025391 43986.031250
75483.406250 31250.337891 44233.070312
73855.250000 28405.132812 45450.117188
73069.281250 27406.359375 45662.921875
73051.906250 26709.269531 46342.636719
71779.750000 24577.056641 47202.695312
72144.992188 24443.933594 47701.058594
72131.695312 24277.093750 47854.601562
72387.148438 24646.847656 47740.300781
72298.523438 24644.167969 47654.355469
72241.648438 24957.984375 47283.664062
72523.382812 25019.468750 47503.914062
72641.359375 25045.832031 47595.527344
72315.625000 24929.703125 47385.921875
71873.867188 24840.939453 47032.929688
71613.335938 24767.517578 46845.820312
71428.648438 25125.998047 46302.648438
71607.226562 25500.093750 46107.132812
72653.390625 28112.867188 44540.523438
74473.804688 28942.154297 45531.648438
77221.101562 30384.896484 46836.203125
80931.468750 33338.609375 47592.859375
84299.062500 34116.585938 50182.476562
85154.062500 32332.931641 52821.132812
84881.523438 33332.191406 51549.332031
86489.507812 33026.292969 53463.214844
85675.093750 35028.144531 50646.949219
84277.875000 34483.980469 49793.894531
81130.117188 31817.246094 49312.871094
78503.546875 30164.751953 48338.796875
76913.976562 29595.404297 47318.570312
75141.992188 27091.664062 48050.328125
75309.882812 26856.156250 48453.726562
75221.054688 26488.683594 48732.371094
75948.742188 26596.601562 49352.140625
76125.117188 26596.935547 49528.179688
76503.781250 26672.312500 49831.468750
76790.375000 26678.810547 50111.562500
76618.054688 26516.693359 50101.359375
76681.171875 26302.207031 50378.964844
76813.460938 26265.228516 50548.234375
76723.625000 25996.166016 50727.460938
76697.562500 26275.367188 50422.195312
76296.867188 26172.652344 50124.214844
77522.023438 28640.535156 48881.488281
77821.484375 29560.603516 48260.882812
78836.210938 30958.203125 47878.007812
79943.421875 34077.437500 45865.984375
81111.468750 35087.671875 46023.796875
80875.226562 33308.777344 47566.449219
80384.148438 34533.101562 45851.046875
80246.062500 33511.804688 46734.257812
81470.921875 36035.199219 45435.722656
81782.015625 35598.031250 46183.984375
79797.671875 32282.767578 47514.906250
78910.273438 30925.720703 47984.554688
78386.328125 30150.468750 48235.859375
77022.507812 27410.384766 49612.125000
77149.203125 27258.773438 49890.429688
77075.882812 26605.966797 50469.914062
76935.226562 26774.431641 50160.796875
76588.414062 26620.179688 49968.234375
76727.164062 26636.380859 50090.781250
76952.554688 26437.205078 50515.351562
76839.148438 26288.619141 50550.531250
76981.351562 26218.599609 50762.750000
76718.664062 26165.029297 50553.632812
76751.648438 25912.892578 50838.757812
76497.171875 26180.267578 50316.906250
76417.898438 25920.722656 50497.175781
77796.234375 28542.310547 49253.921875
77982.484375 29545.609375 48436.875000
79129.406250 30736.326172 48393.078125
80747.476562 33735.914062 47011.562500
79240.632812 34877.906250 44362.726562
78025.617188 33215.757812 44809.859375
77333.609375 34245.476562 43088.132812
77005.679688 33699.695312 43305.984375
77880.812500 35335.140625 42545.671875
76371.718750 32920.082031 43451.636719
74401.882812 30128.078125 44273.804688
73772.578125 28846.769531 44925.808594
73570.515625 27909.599609 45660.914062
72475.906250 25338.617188 47137.289062
72684.781250 25159.033203 47525.750000
72676.210938 24613.392578 48062.820312
72488.015625 24701.750000 47786.265625
72684.710938 24559.882812 48124.828125
72864.601562 24715.996094 48148.605469
72954.882812 24844.876953 48110.007812
72912.781250 25192.505859 47720.273438
73147.265625 25198.763672 47948.500000
72809.078125 25244.812500 47564.265625
73065.789062 25575.224609 47490.562500
73344.601562 26469.871094 46874.730469
73494.179688 27263.039062 46231.140625
74462.929688 29403.072266 45059.859375
75125.960938 28721.080078 46404.882812
76049.859375 26383.042969 49666.816406
77529.718750 25353.113281 52176.605469
81670.789062 32826.757812 48844.031250
