# internal/external scatter fraction (axial) for segment 6
10.132834 74.067711 
11.725207 80.811417 
8.491440 67.893372 
10.320928 71.482841 
15.082140 81.691620 
21.223145 84.581848 
26.376913 75.846977 
27.029543 90.248535 
27.500322 90.788361 
24.099806 86.000450 
25.596483 81.622307 
23.148577 83.776146 
24.567347 81.995682 
22.764307 79.163757 
24.937140 79.030769 
23.405090 78.157097 
25.847120 83.322388 
24.934427 84.663544 
28.435558 92.457329 
27.418316 89.653999 
32.115444 86.999245 
31.658743 86.978401 
30.822985 79.255737 
24.957792 77.682877 
22.662882 78.611214 
20.048769 69.824402 
24.226192 73.958160 
30.575830 89.097313 
24.270838 69.910812 
20.287731 73.385216 
23.471424 80.733971 
26.186583 78.395157 
32.760113 78.844879 
34.058960 84.360863 
34.566757 88.409653 
30.271725 90.189415 
31.835539 88.815056 
28.463240 83.710220 
30.092382 84.419197 
27.599081 83.733498 
30.164726 79.812065 
27.859613 81.413673 
30.513466 79.365692 
28.912270 85.932083 
32.487572 89.958755 
31.092709 90.081253 
35.854763 87.944046 
35.532536 89.605743 
34.137932 75.233200 
27.435776 81.119431 
24.929834 83.213997 
21.669657 71.829155 
26.056646 63.193275 
33.018692 92.748650 
26.129511 69.664352 
21.728043 72.212158 
25.044950 79.736099 
27.501217 78.862587 
34.074570 76.147850 
35.422535 97.976089 
35.959690 91.367035 
31.182295 93.816673 
32.826572 92.030998 
29.267227 85.265617 
30.855293 87.074921 
28.064020 81.529610 
30.267715 82.722229 
27.759239 81.276039 
30.344122 82.204346 
28.747143 86.359535 
32.403004 90.841530 
30.902216 90.126144 
35.863365 92.461014 
35.515987 87.916573 
34.367035 78.017845 
27.742458 81.510788 
25.386660 82.967125 
22.192884 72.941658 
26.567646 67.112091 
33.405399 94.988838 
26.345123 67.918831 
21.941818 68.376167 
25.369631 82.100800 
27.927990 83.862946 
34.441433 74.728210 
35.232845 86.179924 
35.776821 91.617691 
30.752058 88.283859 
31.936718 85.092346 
28.402081 89.288086 
29.792179 79.495941 
26.971121 81.676315 
29.358269 78.982071 
26.964792 83.825745 
29.477154 86.782578 
28.108683 85.939713 
31.652632 88.421921 
30.346516 90.251907 
35.137341 92.098549 
35.061771 92.289253 
34.680248 77.655556 
28.285881 82.531555 
20.066250 84.896126 
13.569066 74.842232 
11.148788 72.737411 
14.560157 84.071983 
11.770728 72.416176 
