# tomo projection en/sss for segment 5 
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
110.697304 0.000000 110.697304
75.117470 0.000000 75.117470
18.207964 0.000000 18.207964
52.796280 0.000000 52.796280
59.536293 0.000000 59.536293
116.014565 0.000000 116.014565
80.363434 0.000000 80.363434
95.218498 0.000000 95.218498
38.148754 0.000000 38.148754
166.123795 0.000000 166.123795
121.289200 0.000000 121.289200
199.309662 0.000000 199.309662
216.316238 0.000000 216.316238
134.467133 0.000000 134.467133
147.152466 0.000000 147.152466
166.885651 0.000000 166.885651
176.538452 0.000000 176.538452
231.570282 0.000000 231.570282
289.039215 0.000000 289.039215
289.218964 0.000000 289.218964
320.913391 241.854736 79.058655
391.784729 280.673309 111.111420
393.754333 296.361389 97.392944
503.494476 314.198029 189.296448
581.012634 361.404480 219.608154
490.289886 395.310913 94.978973
729.221497 378.840149 350.381348
857.077148 471.158295 385.918854
844.977600 511.599091 333.378510
880.517822 477.710968 402.806854
932.500183 615.056641 317.443542
1180.248291 797.662476 382.585815
1325.029907 965.584290 359.445618
1487.556885 1145.016479 342.540405
1573.450439 1334.414673 239.035767
1838.608887 1489.731812 348.877075
1747.057861 1525.942139 221.115723
2066.503662 1655.210449 411.293213
2169.716797 1927.846558 241.870239
2389.290771 1991.211670 398.079102
2654.663086 2170.298096 484.364990
2631.000732 1921.683472 709.317261
2888.282227 2140.652100 747.630127
3054.848633 2444.317871 610.530762
3500.694580 2987.246826 513.447754
3776.713867 3445.075928 331.637939
4143.705566 3926.842529 216.863037
4448.718262 4334.007812 114.710449
4647.819824 4401.244629 246.575195
4740.755859 4568.981445 171.774414
4894.300293 4769.242676 125.057617
5264.508301 4962.577148 301.931152
5711.558594 5624.441406 87.117188
5928.225098 6000.392578 -72.167480
6172.368164 5769.186035 403.182129
6293.561035 5467.745117 825.815918
6865.305664 6199.937988 665.367676
7403.548340 6979.664062 423.884277
7885.582520 7670.917969 214.664551
8430.361328 8321.732422 108.628906
9485.092773 9185.026367 300.066406
11089.396484 9774.291016 1315.105469
14154.621094 9929.452148 4225.168945
19388.548828 10196.416992 9192.131836
25995.880859 10508.491211 15487.389648
33231.886719 10932.927734 22298.958984
39462.589844 11554.335938 27908.253906
44694.453125 11896.186523 32798.265625
48712.726562 12475.552734 36237.171875
51055.894531 11374.145508 39681.750000
53618.226562 11997.989258 41620.238281
54991.578125 12520.944336 42470.632812
56974.437500 13282.506836 43691.929688
58447.097656 14431.523438 44015.574219
59786.410156 14841.160156 44945.250000
60759.957031 15844.538086 44915.417969
61546.093750 16384.843750 45161.250000
62847.882812 16700.878906 46147.003906
