# tomo projection en/sss for segment 11 
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-26.108551 9.086249 -35.194801
123.525497 16.632641 106.892853
11.497396 10.889235 0.608160
36.303551 16.305601 19.997950
57.394676 12.401805 44.992870
58.683533 11.045191 47.638344
2.696727 19.866793 -17.170065
38.164978 14.695048 23.469929
52.343643 27.829523 24.514120
24.773716 14.302794 10.470922
81.775093 23.484461 58.290634
51.377827 24.363144 27.014683
77.009697 22.753580 54.256119
40.604969 31.631384 8.973585
124.430260 31.237455 93.192802
177.347778 29.949343 147.398438
121.578064 32.547131 89.030930
154.979965 64.661469 90.318497
104.973129 57.878925 47.094204
154.984589 53.982929 101.001663
157.267899 103.156769 54.111130
227.731918 130.970306 96.761612
323.228851 108.860497 214.368347
346.998688 107.729950 239.268738
342.989502 278.720673 64.268829
342.109924 140.445801 201.664124
419.240265 243.946487 175.293777
541.193542 182.270447 358.923096
590.860596 228.713821 362.146790
505.312500 255.708221 249.604279
596.309692 600.784058 -4.474365
732.711426 442.716278 289.995148
792.027405 455.317657 336.709747
819.821472 531.126526 288.694946
882.879639 535.185608 347.694031
967.764404 1100.826782 -133.062378
1064.648804 788.429443 276.219360
1146.719482 914.244446 232.475037
1238.671387 776.021423 462.649963
1358.583740 1100.938599 257.645142
1352.661377 982.427979 370.233398
1462.828491 945.824219 517.004272
1579.463135 990.685303 588.777832
1685.484619 1729.334351 -43.849731
1878.708130 2066.899414 -188.191284
2002.894531 1654.100098 348.794434
2212.850342 1620.703247 592.147095
2380.000732 1569.612793 810.387939
2371.822266 1897.747314 474.074951
2537.589600 1745.694092 791.895508
2580.717285 2438.541504 142.175781
2736.262207 1916.350952 819.911255
2894.880371 3013.534668 -118.654297
3232.482422 2460.589600 771.892822
3084.739746 2166.456543 918.283203
3290.593506 3032.409912 258.183594
3515.302490 4081.472900 -566.170410
3763.708252 3327.048828 436.659424
4000.348877 3342.881348 657.467529
4282.833496 4027.764893 255.068604
4842.983887 3689.089111 1153.894775
5553.995117 3237.169922 2316.825195
6914.740234 3861.132568 3053.607666
9412.637695 3495.851807 5916.786133
12458.474609 4982.781738 7475.692871
16115.044922 4133.596191 11981.449219
18864.113281 4262.067871 14602.044922
21459.042969 5842.236816 15616.806641
23134.664062 4993.480957 18141.183594
24444.771484 4809.974121 19634.796875
25591.718750 4222.128418 21369.589844
26355.472656 4872.808105 21482.664062
27088.361328 5558.980957 21529.380859
27661.195312 5359.241211 22301.953125
28555.146484 6514.961914 22040.183594
28733.679688 6102.891602 22630.789062
29116.261719 5649.273926 23466.988281
29483.169922 9613.628906 19869.541016
