# internal/external scatter fraction (axial) for segment 3
27.899965 49.801270 
26.619848 66.710205 
35.846096 74.301361 
31.559584 90.535805 
34.926567 102.864212 
31.552122 108.309769 
30.520081 102.219124 
27.103428 88.710289 
25.953783 81.882477 
21.478580 79.606544 
22.690073 85.644867 
20.432903 82.073494 
23.507492 90.357658 
22.062172 94.822342 
22.097944 91.393089 
18.698492 89.906433 
22.157690 89.049591 
20.138161 80.236404 
24.039494 74.827164 
22.194689 75.276939 
26.529671 75.862244 
24.085405 69.073616 
28.514303 74.402100 
31.038677 79.746437 
28.895313 64.810493 
24.989590 72.972290 
28.174242 71.048714 
23.933411 74.900970 
26.961668 76.058731 
23.128002 77.604813 
25.883389 88.111900 
22.597551 93.296043 
26.965733 91.103775 
27.363985 88.702660 
29.402357 86.407043 
25.757721 79.270119 
28.423475 82.698318 
26.012726 83.026474 
30.032637 86.311913 
27.999802 90.630325 
28.044489 94.455879 
23.554951 89.420853 
27.544470 84.257515 
24.936161 73.592278 
29.547010 76.848076 
26.967871 77.963387 
32.023216 76.987442 
28.863182 73.958603 
33.798241 68.017509 
36.733528 78.639969 
34.208977 66.072693 
29.330833 74.076782 
33.044430 73.737640 
27.927919 75.945839 
30.922203 77.362679 
26.102274 74.555122 
28.537596 86.013641 
24.171631 93.338654 
28.573120 91.643784 
28.540222 87.056938 
30.436567 86.901184 
26.049469 79.585205 
28.538979 85.562721 
26.025330 83.488861 
30.127695 84.930038 
27.989052 90.312180 
27.911726 92.274979 
23.641289 91.658585 
28.057091 88.622856 
25.586235 82.063332 
30.362589 76.673454 
27.649014 76.972969 
33.001915 74.318420 
29.538589 72.964256 
34.572987 64.120178 
37.496834 79.124252 
34.580292 68.307289 
29.723644 66.245697 
32.934856 74.735214 
27.867664 77.263954 
30.651966 74.725365 
26.068821 78.986572 
28.780333 88.628082 
24.607021 90.695946 
29.237997 93.128662 
29.590641 91.575958 
31.843966 85.113487 
27.752401 81.961365 
30.453415 82.531937 
27.782171 83.492195 
31.879978 88.357811 
29.437357 90.140556 
29.214834 96.539993 
24.515720 94.823761 
28.638723 85.678665 
26.384996 79.212601 
31.199379 80.078247 
28.625111 76.744209 
34.159904 77.849113 
29.468487 72.948456 
33.802807 68.271408 
36.778603 76.164177 
33.658985 63.203457 
28.685789 72.650291 
32.030735 79.022507 
27.097799 77.197533 
29.823580 78.409164 
25.211996 80.914108 
27.827345 86.994278 
23.639528 90.916862 
28.126516 93.717865 
28.253134 89.041000 
30.509346 88.876106 
26.876440 79.672241 
29.492128 85.546036 
26.856365 83.320213 
30.699009 90.736107 
29.090715 88.717300 
30.776171 102.374435 
28.358791 108.233437 
26.674444 106.817474 
20.305990 95.758995 
18.674822 79.984070 
11.890591 63.811295 
10.119720 44.735363 
