# internal/external scatter fraction (axial) for segment 11
10.886264 95.101219 
10.645107 87.887138 
10.634086 84.033813 
17.151522 77.420280 
24.062317 71.437714 
27.325003 70.905342 
31.808605 72.564758 
32.726196 74.451874 
34.031853 74.840347 
31.124451 81.426811 
32.043381 82.242027 
29.363108 82.175148 
30.395134 83.133446 
28.257320 80.243149 
30.155556 79.497505 
29.222954 80.309723 
32.241646 83.888237 
31.370327 82.643890 
34.673923 76.956810 
33.701202 72.480072 
32.957134 72.472687 
28.549208 73.607124 
29.234913 76.946907 
24.535166 78.927551 
23.007847 83.152245 
20.470675 89.163994 
32.583447 96.217735 
20.145100 85.282547 
22.451401 85.202057 
24.371714 80.721710 
29.206425 78.562241 
28.329721 71.871414 
32.756706 69.875793 
33.240093 70.601906 
34.382389 73.799698 
31.312759 78.873932 
32.116432 82.068787 
29.364780 83.951927 
30.173166 83.443710 
28.052292 85.991646 
30.186180 84.868584 
29.205700 85.377022 
32.184002 79.032967 
31.390228 82.636925 
34.798992 73.143562 
33.740513 72.696671 
33.133942 71.135681 
28.649343 70.951164 
25.495020 74.320786 
18.482794 78.744926 
11.571693 81.048714 
11.018886 83.732697 
11.644939 94.907349 
