# internal/external scatter fraction (axial) for segment 7
6.734039 65.641136 
8.666369 70.466301 
12.798719 83.672462 
15.019050 91.683640 
19.523376 91.114433 
21.977938 99.902573 
19.885111 89.553299 
20.540148 98.372414 
23.193098 81.445969 
22.049080 80.767197 
25.005732 77.544273 
23.267002 77.213249 
25.774971 73.862114 
27.750469 70.950531 
31.924978 69.193260 
30.408113 68.930870 
32.908234 77.600380 
30.994686 94.924377 
33.795761 97.157715 
31.727945 98.975426 
34.373100 77.592560 
32.094990 74.339279 
33.915531 73.299400 
29.605385 67.519478 
27.905855 72.559875 
25.552351 71.814545 
28.120125 71.799858 
25.056141 79.314018 
27.307226 84.311432 
24.409115 90.805077 
23.924690 95.850418 
26.522869 90.944168 
23.899155 97.046944 
24.605618 97.804863 
27.474915 82.476707 
25.328093 79.082619 
28.420458 73.829803 
25.893381 74.771996 
28.488949 74.068283 
30.368740 70.566956 
35.219437 74.625496 
33.440102 69.870575 
36.095722 80.904655 
33.894947 92.324387 
36.694489 95.882759 
34.037968 83.544220 
36.518093 84.340370 
33.756260 68.202141 
35.699699 69.058945 
31.036751 69.951210 
29.156597 74.714180 
26.502439 70.319382 
28.945766 80.771896 
25.759541 80.956337 
27.716747 84.871719 
24.647209 91.535049 
23.985397 92.860985 
26.484665 91.443871 
24.036129 91.743568 
25.048683 91.805878 
28.324583 85.607170 
26.635977 79.533119 
30.280725 74.686134 
26.997568 77.098274 
29.012831 72.369453 
30.568262 73.204727 
35.468517 69.819977 
33.385723 66.616707 
35.859959 74.872932 
33.396992 90.741707 
35.878185 91.904457 
33.204865 89.323288 
35.620049 79.574089 
32.851311 72.715996 
34.678482 67.749870 
30.107601 76.865875 
28.284246 73.975494 
25.842424 76.265175 
28.266033 79.102417 
25.182673 78.769310 
26.819201 81.629295 
24.146790 94.135094 
23.367676 92.771652 
26.476553 97.049095 
23.646458 98.782402 
18.508055 93.086670 
15.726927 81.403572 
10.935440 75.484550 
8.810258 61.072868 
