# axial projection en/sss for segment 11
68864.750000 7496.798340 61367.953125
35543.738281 3783.669189 31760.068359
69895.414062 7432.738281 62462.675781
67902.101562 11646.243164 56255.859375
66986.671875 16118.544922 50868.125000
66294.179688 18114.886719 48179.292969
66484.195312 21147.695312 45336.500000
66334.875000 21708.880859 44625.992188
66563.476562 22652.783203 43910.695312
66718.867188 20765.880859 45952.984375
67095.687500 21499.726562 45595.960938
67191.710938 19729.574219 47462.136719
67644.734375 20560.707031 47084.027344
68316.632812 19304.449219 49012.183594
69234.921875 20878.175781 48356.746094
69498.015625 20309.373047 49188.640625
69749.492188 22488.384766 47261.109375
70026.031250 21967.394531 48058.636719
70100.109375 24306.457031 45793.652344
70406.992188 23728.001953 46678.992188
70976.687500 23391.880859 47584.804688
70980.757812 20264.443359 50716.312500
71177.718750 20808.744141 50368.976562
70913.703125 17398.794922 53514.906250
69993.726562 16104.048828 53889.679688
67811.414062 13881.454102 53929.960938
69188.132812 22543.878906 46644.253906
68681.296875 13835.916016 54845.382812
68928.710938 15475.460938 53453.250000
68405.835938 16671.673828 51734.164062
68039.250000 19871.832031 48167.417969
68302.273438 19349.843750 48952.429688
68187.335938 22335.925781 45851.410156
68310.117188 22706.345703 45603.773438
68424.484375 23525.972656 44898.511719
68475.218750 21441.480469 47033.738281
68635.539062 22043.287109 46592.250000
68696.367188 20172.537109 48523.828125
68743.257812 20742.017578 48001.242188
68683.296875 19267.238281 49416.058594
68421.671875 20653.888672 47767.781250
68223.070312 19925.025391 48298.046875
67946.882812 21868.025391 46078.859375
68055.664062 21362.828125 46692.835938
67842.093750 23608.365234 44233.726562
67911.093750 22913.550781 44997.542969
67911.859375 22501.875000 45409.984375
68110.859375 19513.314453 48597.546875
68645.445312 17501.169922 51144.273438
69053.437500 12763.003906 56290.433594
70699.226562 8181.097656 62518.128906
38040.332031 4191.620605 33848.710938
72503.390625 8442.975586 64060.414062
