# tomo projection en/sss for segment 10 
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-10.911288 0.000000 -10.911288
19.879436 0.000000 19.879436
60.549370 0.000000 60.549370
102.542847 0.000000 102.542847
41.845005 0.000000 41.845005
86.551399 0.000000 86.551399
41.543327 0.000000 41.543327
144.680893 0.000000 144.680893
10.324815 0.000000 10.324815
81.168152 0.000000 81.168152
95.338554 0.000000 95.338554
80.805580 0.000000 80.805580
122.206223 0.000000 122.206223
130.716904 0.000000 130.716904
160.780396 0.000000 160.780396
136.986969 0.000000 136.986969
201.123398 0.000000 201.123398
149.236923 0.000000 149.236923
235.879318 0.000000 235.879318
204.651627 0.000000 204.651627
296.331726 189.811569 106.520157
326.371124 221.024811 105.346313
384.944611 234.847809 150.096802
388.488129 249.197571 139.290558
394.650574 286.664062 107.986511
381.789337 306.766418 75.022919
594.136230 298.955963 295.180267
557.464417 368.295197 189.169220
720.060120 400.741089 319.319031
640.007324 370.742432 269.264893
767.968689 473.504761 294.463928
915.067078 614.281860 300.785217
1030.455933 737.819153 292.636780
978.969543 875.957153 103.012390
1237.074829 1022.739685 214.335144
1396.772461 1130.557007 266.215454
1384.222412 1148.900146 235.322266
1471.734375 1240.896362 230.838013
1745.577026 1419.564087 326.012939
1817.938354 1471.591431 346.346924
1983.983643 1597.870728 386.112915
1982.983276 1411.979370 571.003906
2082.999512 1565.303955 517.695557
2195.488770 1781.814819 413.673950
2539.635254 2152.015625 387.619629
2740.625977 2493.071289 247.554688
2996.643555 2821.388428 175.255127
3151.139404 3099.765381 51.374023
3302.704590 3148.572021 154.132568
3383.083740 3248.968018 134.115723
3476.575684 3378.065430 98.510254
3824.322266 3516.209961 308.112305
3981.633545 3974.237305 7.396240
4292.174805 4222.838867 69.335938
4364.267578 4058.370117 305.897461
4478.833496 3851.910889 626.922607
4864.148926 4357.371094 506.777832
5081.047363 4862.104004 218.943359
5422.522949 5354.572266 67.950684
5909.356934 5786.977051 122.379883
6594.758301 6415.363281 179.395020
7826.312988 6829.314453 996.998535
9864.279297 6874.959961 2989.319336
13211.543945 7092.337402 6119.206543
17899.601562 7300.798828 10598.802734
22887.837891 7606.585938 15281.251953
26779.039062 8079.636230 18699.402344
30072.927734 8256.586914 21816.339844
32758.167969 8671.786133 24086.382812
34013.605469 7811.431152 26202.173828
35580.453125 8273.908203 27306.544922
36923.476562 8691.491211 28231.984375
38000.941406 9158.852539 28842.089844
39029.695312 9949.371094 29080.324219
39643.320312 10259.033203 29384.287109
40503.582031 10942.017578 29561.564453
41215.355469 11327.365234 29887.990234
41669.964844 11602.667969 30067.296875
