# axial projection en/sss for segment 13
69271.734375 27327.574219 41944.160156
68537.296875 26838.980469 41698.316406
67665.625000 25692.138672 41973.484375
68058.750000 25674.832031 42383.917969
68065.179688 26999.808594 41065.371094
67965.265625 25627.333984 42337.929688
68733.601562 26213.501953 42520.101562
66855.351562 25596.146484 41259.203125
66020.703125 24998.316406 41022.386719
64649.710938 22769.621094 41880.089844
64384.257812 22251.406250 42132.851562
64404.914062 22101.093750 42303.820312
64188.500000 22381.427734 41807.070312
64669.347656 22412.365234 42256.984375
64727.273438 22860.216797 41867.054688
64834.582031 23535.123047 41299.460938
64828.296875 23939.919922 40888.375000
65058.164062 24170.283203 40887.882812
65346.632812 24203.533203 41143.101562
65580.851562 23987.908203 41592.945312
65900.664062 23747.265625 42153.398438
65801.734375 23427.048828 42374.687500
66315.382812 23262.949219 43052.433594
66600.539062 23037.876953 43562.664062
66530.492188 23255.468750 43275.023438
67572.585938 23750.406250 43822.179688
68028.875000 25318.205078 42710.671875
68679.062500 26154.400391 42524.664062
68882.570312 26769.181641 42113.390625
68388.539062 26415.498047 41973.039062
68273.539062 27976.515625 40297.023438
67944.734375 26678.218750 41266.515625
67798.453125 26850.292969 40948.160156
69262.015625 28228.759766 41033.257812
68551.421875 29123.205078 39428.218750
